,transaction_id,user_id,trade_datetime,asset,trade_type,trade_amount,fee_amount,fee_asset
10210,tx_010210,user_0870,2022-06-03,SOL,sell,75031.87,30.01,KRW
10211,tx_010211,user_0870,2022-05-31,ETH,sell,50234.78,20.09,KRW
10212,tx_010212,user_0871,2022-06-03,BTC,sell,42688.18,17.08,KRW
10213,tx_010213,user_0871,2022-05-29,SOL,sell,63067.75,25.23,KRW
10214,tx_010214,user_0871,2023-11-16,BTC,buy,36368.97,14.55,KRW
10215,tx_010215,user_0871,2023-08-30,SOL,sell,76447.82,30.58,KRW
10216,tx_010216,user_0871,2023-09-26,XRP,buy,95800.49,38.32,KRW
10217,tx_010217,user_0871,2022-09-09,ETH,sell,123838.88,49.54,KRW
10218,tx_010218,user_0871,2023-08-21,SOL,buy,132156.7,52.86,KRW
10219,tx_010219,user_0871,2024-02-29,XRP,sell,10000.0,4.0,KRW
10220,tx_010220,user_0871,2023-04-20,SOL,sell,179539.13,71.82,KRW
10221,tx_010221,user_0871,2023-03-22,XRP,buy,101841.79,40.74,KRW
10222,tx_010222,user_0871,2024-05-26,XRP,buy,136869.38,54.75,KRW
10223,tx_010223,user_0871,2023-07-10,ETH,buy,138672.38,55.47,KRW
10224,tx_010224,user_0871,2022-05-29,SOL,sell,121384.87,48.55,KRW
10225,tx_010225,user_0872,2023-06-11,BTC,buy,1179396.12,471.76,KRW
10226,tx_010226,user_0872,2023-04-29,SOL,sell,1174018.91,469.61,KRW
10227,tx_010227,user_0872,2023-01-08,ETH,buy,309335.9,123.73,KRW
10228,tx_010228,user_0872,2023-05-22,ETH,sell,926029.61,370.41,KRW
10229,tx_010229,user_0872,2023-04-15,XRP,buy,1515397.02,606.16,KRW
10230,tx_010230,user_0872,2024-03-13,SOL,buy,963339.71,385.34,KRW
10231,tx_010231,user_0872,2022-05-31,BTC,buy,633733.74,253.49,KRW
10232,tx_010232,user_0872,2023-07-23,ETH,buy,1191532.64,476.61,KRW
10233,tx_010233,user_0872,2022-12-05,SOL,sell,996892.9,398.76,KRW
10234,tx_010234,user_0872,2023-06-24,BTC,buy,447448.13,178.98,KRW
10235,tx_010235,user_0873,2023-12-02,ETH,sell,73229.69,29.29,KRW
10236,tx_010236,user_0873,2022-12-02,BTC,sell,111036.13,44.41,KRW
10237,tx_010237,user_0873,2022-08-31,SOL,sell,87665.44,35.07,KRW
10238,tx_010238,user_0873,2024-04-14,ETH,sell,72114.63,28.85,KRW
10239,tx_010239,user_0873,2024-03-28,BTC,buy,44846.77,17.94,KRW
10240,tx_010240,user_0873,2023-02-13,SOL,buy,106964.87,42.79,KRW
10241,tx_010241,user_0873,2024-04-03,ETH,buy,63036.36,25.21,KRW
10242,tx_010242,user_0873,2022-06-05,XRP,sell,51295.32,20.52,KRW
10243,tx_010243,user_0873,2023-03-04,SOL,buy,157081.41,62.83,KRW
10244,tx_010244,user_0873,2022-04-29,BTC,buy,116426.43,46.57,KRW
10245,tx_010245,user_0873,2024-05-19,ETH,buy,135888.75,54.36,KRW
10246,tx_010246,user_0873,2024-01-01,ETH,sell,105027.15,42.01,KRW
10247,tx_010247,user_0873,2022-03-02,SOL,sell,150028.01,60.01,KRW
10248,tx_010248,user_0873,2022-06-04,SOL,sell,52912.53,21.17,KRW
10249,tx_010249,user_0874,2022-04-30,SOL,buy,152382.44,60.95,KRW
10250,tx_010250,user_0874,2022-09-19,ETH,sell,134822.72,53.93,KRW
10251,tx_010251,user_0874,2022-08-12,BTC,buy,83075.47,33.23,KRW
10252,tx_010252,user_0874,2024-05-02,ETH,buy,75904.45,30.36,KRW
10253,tx_010253,user_0874,2023-02-25,BTC,buy,100082.59,40.03,KRW
10254,tx_010254,user_0874,2023-09-28,BTC,sell,10000.0,4.0,KRW
10255,tx_010255,user_0874,2023-01-15,SOL,sell,116882.82,46.75,KRW
10256,tx_010256,user_0874,2023-10-10,ETH,buy,31786.8,12.71,KRW
10257,tx_010257,user_0874,2023-02-26,XRP,sell,102308.94,40.92,KRW
10258,tx_010258,user_0874,2022-10-05,SOL,buy,132380.09,52.95,KRW
10259,tx_010259,user_0874,2023-07-28,XRP,buy,149033.01,59.61,KRW
10260,tx_010260,user_0874,2022-06-24,SOL,sell,116769.31,46.71,KRW
10261,tx_010261,user_0874,2022-08-12,BTC,sell,142304.88,56.92,KRW
10262,tx_010262,user_0874,2023-09-11,BTC,sell,103556.62,41.42,KRW
10263,tx_010263,user_0874,2022-01-09,SOL,sell,133234.95,53.29,KRW
10264,tx_010264,user_0874,2023-03-20,ETH,buy,97547.98,39.02,KRW
10265,tx_010265,user_0874,2023-11-03,BTC,buy,95460.42,38.18,KRW
10266,tx_010266,user_0875,2023-10-17,BTC,sell,149294.96,59.72,KRW
10267,tx_010267,user_0875,2022-07-03,XRP,buy,54694.36,21.88,KRW
10268,tx_010268,user_0875,2024-03-08,XRP,sell,150194.61,60.08,KRW
10269,tx_010269,user_0875,2023-04-24,BTC,sell,10000.0,4.0,KRW
10270,tx_010270,user_0875,2022-05-10,XRP,buy,85058.98,34.02,KRW
10271,tx_010271,user_0875,2022-08-23,ETH,sell,78060.09,31.22,KRW
10272,tx_010272,user_0875,2023-04-04,BTC,buy,56229.07,22.49,KRW
10273,tx_010273,user_0875,2022-12-31,ETH,buy,104649.09,41.86,KRW
10274,tx_010274,user_0875,2023-04-13,BTC,buy,165069.5,66.03,KRW
10275,tx_010275,user_0875,2022-10-01,SOL,buy,66843.38,26.74,KRW
10276,tx_010276,user_0875,2022-07-03,ETH,sell,102215.93,40.89,KRW
10277,tx_010277,user_0875,2022-10-27,SOL,sell,10000.0,4.0,KRW
10278,tx_010278,user_0876,2023-10-19,SOL,buy,995613.9,398.25,KRW
10279,tx_010279,user_0876,2023-04-07,ETH,sell,736546.0,294.62,KRW
10280,tx_010280,user_0876,2022-02-26,ETH,sell,939920.84,375.97,KRW
10281,tx_010281,user_0876,2023-02-27,ETH,buy,861084.71,344.43,KRW
10282,tx_010282,user_0876,2023-11-19,BTC,sell,732442.28,292.98,KRW
10283,tx_010283,user_0876,2022-05-02,BTC,buy,1217863.05,487.15,KRW
10284,tx_010284,user_0876,2022-06-11,ETH,buy,1325608.32,530.24,KRW
10285,tx_010285,user_0876,2022-12-28,SOL,sell,1340225.78,536.09,KRW
10286,tx_010286,user_0876,2023-07-06,ETH,sell,783558.39,313.42,KRW
10287,tx_010287,user_0876,2022-12-04,BTC,sell,1227254.96,490.9,KRW
10288,tx_010288,user_0876,2023-01-31,ETH,sell,1141298.92,456.52,KRW
10289,tx_010289,user_0877,2022-07-05,ETH,sell,877092.62,350.84,KRW
10290,tx_010290,user_0877,2023-08-28,BTC,buy,797121.99,318.85,KRW
10291,tx_010291,user_0877,2023-03-29,XRP,sell,465390.58,186.16,KRW
10292,tx_010292,user_0877,2022-03-03,SOL,sell,1045392.0,418.16,KRW
10293,tx_010293,user_0877,2022-05-17,XRP,sell,1324205.79,529.68,KRW
10294,tx_010294,user_0877,2024-03-06,SOL,buy,1249644.86,499.86,KRW
10295,tx_010295,user_0877,2022-09-15,XRP,sell,885324.5,354.13,KRW
10296,tx_010296,user_0877,2024-05-16,SOL,buy,1073401.61,429.36,KRW
10297,tx_010297,user_0878,2022-07-31,BTC,buy,74411.29,29.76,KRW
10298,tx_010298,user_0878,2022-09-23,XRP,sell,95828.58,38.33,KRW
10299,tx_010299,user_0878,2024-02-18,ETH,buy,98551.22,39.42,KRW
10300,tx_010300,user_0878,2023-01-09,SOL,sell,92758.48,37.1,KRW
10301,tx_010301,user_0878,2022-12-04,XRP,buy,58185.93,23.27,KRW
10302,tx_010302,user_0878,2023-04-19,SOL,sell,70651.89,28.26,KRW
10303,tx_010303,user_0878,2024-06-01,SOL,sell,71074.91,28.43,KRW
10304,tx_010304,user_0878,2024-01-18,SOL,buy,50916.54,20.37,KRW
10305,tx_010305,user_0878,2022-06-30,SOL,sell,88665.34,35.47,KRW
10306,tx_010306,user_0878,2022-09-20,ETH,sell,96830.31,38.73,KRW
10307,tx_010307,user_0878,2022-06-04,BTC,buy,10000.0,4.0,KRW
10308,tx_010308,user_0878,2023-03-24,BTC,buy,67831.14,27.13,KRW
10309,tx_010309,user_0878,2024-03-08,ETH,buy,56514.59,22.61,KRW
10310,tx_010310,user_0878,2023-07-03,ETH,sell,74714.26,29.89,KRW
10311,tx_010311,user_0878,2022-04-10,BTC,sell,126312.25,50.52,KRW
10312,tx_010312,user_0879,2023-08-21,XRP,buy,130096.15,52.04,KRW
10313,tx_010313,user_0879,2023-09-25,XRP,sell,122522.03,49.01,KRW
10314,tx_010314,user_0879,2022-12-24,ETH,buy,93815.94,37.53,KRW
10315,tx_010315,user_0879,2022-05-19,ETH,sell,112728.24,45.09,KRW
10316,tx_010316,user_0879,2023-08-26,SOL,sell,124981.3,49.99,KRW
10317,tx_010317,user_0879,2022-09-24,BTC,buy,74673.85,29.87,KRW
10318,tx_010318,user_0879,2023-11-10,SOL,sell,115649.59,46.26,KRW
10319,tx_010319,user_0879,2023-12-28,XRP,buy,123051.25,49.22,KRW
10320,tx_010320,user_0879,2022-12-02,SOL,buy,106101.85,42.44,KRW
10321,tx_010321,user_0879,2022-04-16,ETH,sell,38483.01,15.39,KRW
10322,tx_010322,user_0879,2022-08-02,XRP,buy,134327.16,53.73,KRW
10323,tx_010323,user_0879,2024-01-23,XRP,sell,68782.39,27.51,KRW
10324,tx_010324,user_0879,2022-04-02,ETH,buy,195363.22,78.15,KRW
10325,tx_010325,user_0880,2022-04-20,SOL,sell,10000.0,4.0,KRW
10326,tx_010326,user_0880,2024-04-13,BTC,sell,100606.06,40.24,KRW
10327,tx_010327,user_0880,2023-09-17,BTC,sell,95707.48,38.28,KRW
10328,tx_010328,user_0880,2022-10-29,ETH,buy,58706.87,23.48,KRW
10329,tx_010329,user_0880,2023-03-01,XRP,buy,16959.64,6.78,KRW
10330,tx_010330,user_0880,2023-03-13,SOL,sell,91396.93,36.56,KRW
10331,tx_010331,user_0880,2022-01-27,BTC,buy,44736.97,17.89,KRW
10332,tx_010332,user_0880,2023-12-24,ETH,buy,124405.95,49.76,KRW
10333,tx_010333,user_0880,2024-05-16,XRP,sell,119733.51,47.89,KRW
10334,tx_010334,user_0880,2023-10-24,XRP,sell,121041.26,48.42,KRW
10335,tx_010335,user_0880,2024-04-06,BTC,sell,73868.72,29.55,KRW
10336,tx_010336,user_0880,2022-06-05,ETH,buy,112488.08,45.0,KRW
10337,tx_010337,user_0880,2024-02-03,XRP,sell,160966.54,64.39,KRW
10338,tx_010338,user_0880,2023-06-24,SOL,buy,95988.0,38.4,KRW
10339,tx_010339,user_0880,2023-06-05,XRP,buy,66306.88,26.52,KRW
10340,tx_010340,user_0880,2023-09-11,BTC,buy,71947.65,28.78,KRW
10341,tx_010341,user_0880,2023-04-06,BTC,buy,55103.34,22.04,KRW
10342,tx_010342,user_0880,2024-03-07,XRP,sell,138075.49,55.23,KRW
10343,tx_010343,user_0880,2023-05-28,SOL,buy,54544.43,21.82,KRW
10344,tx_010344,user_0880,2023-01-20,SOL,buy,50984.99,20.39,KRW
10345,tx_010345,user_0880,2023-01-20,XRP,sell,138103.47,55.24,KRW
10346,tx_010346,user_0881,2022-12-01,SOL,buy,994858.64,397.94,KRW
10347,tx_010347,user_0881,2022-04-14,XRP,buy,1151862.71,460.75,KRW
10348,tx_010348,user_0881,2023-03-11,BTC,buy,934577.36,373.83,KRW
10349,tx_010349,user_0881,2023-06-30,XRP,buy,1416646.89,566.66,KRW
10350,tx_010350,user_0882,2023-04-01,ETH,sell,146221.35,58.49,KRW
10351,tx_010351,user_0882,2022-10-28,XRP,buy,51580.53,20.63,KRW
10352,tx_010352,user_0882,2023-04-02,SOL,sell,190168.77,76.07,KRW
10353,tx_010353,user_0882,2022-01-11,SOL,sell,139747.93,55.9,KRW
10354,tx_010354,user_0882,2022-08-13,BTC,sell,70813.9,28.33,KRW
10355,tx_010355,user_0882,2022-01-16,ETH,buy,186732.11,74.69,KRW
10356,tx_010356,user_0882,2023-05-29,BTC,sell,123301.59,49.32,KRW
10357,tx_010357,user_0882,2024-04-30,SOL,sell,245018.09,98.01,KRW
10358,tx_010358,user_0882,2023-10-10,SOL,buy,113695.7,45.48,KRW
10359,tx_010359,user_0882,2022-07-29,SOL,buy,144304.06,57.72,KRW
10360,tx_010360,user_0882,2023-11-23,ETH,sell,71569.0,28.63,KRW
10361,tx_010361,user_0882,2023-05-20,ETH,buy,103504.9,41.4,KRW
10362,tx_010362,user_0883,2024-04-21,SOL,buy,107388.76,42.96,KRW
10363,tx_010363,user_0883,2022-12-06,ETH,sell,29524.75,11.81,KRW
10364,tx_010364,user_0883,2022-04-19,ETH,buy,96063.16,38.43,KRW
10365,tx_010365,user_0883,2022-12-08,XRP,buy,132308.59,52.92,KRW
10366,tx_010366,user_0883,2022-07-20,ETH,sell,121414.02,48.57,KRW
10367,tx_010367,user_0883,2023-09-24,ETH,sell,10413.33,4.17,KRW
10368,tx_010368,user_0883,2022-12-28,ETH,buy,28297.71,11.32,KRW
10369,tx_010369,user_0883,2023-06-24,ETH,buy,84866.25,33.95,KRW
10370,tx_010370,user_0883,2022-05-26,SOL,sell,169973.87,67.99,KRW
10371,tx_010371,user_0883,2023-02-20,SOL,buy,87429.38,34.97,KRW
10372,tx_010372,user_0883,2023-12-24,BTC,buy,54428.29,21.77,KRW
10373,tx_010373,user_0884,2022-04-23,SOL,sell,1246903.41,498.76,KRW
10374,tx_010374,user_0884,2022-03-12,BTC,buy,1332610.42,533.04,KRW
10375,tx_010375,user_0884,2022-09-01,BTC,buy,1422248.99,568.9,KRW
10376,tx_010376,user_0884,2023-01-05,BTC,buy,1098003.55,439.2,KRW
10377,tx_010377,user_0884,2022-03-19,BTC,sell,1075999.23,430.4,KRW
10378,tx_010378,user_0885,2022-10-17,ETH,buy,112035.42,44.81,KRW
10379,tx_010379,user_0885,2023-09-19,ETH,sell,108192.29,43.28,KRW
10380,tx_010380,user_0885,2023-02-15,ETH,buy,149278.48,59.71,KRW
10381,tx_010381,user_0885,2023-06-22,BTC,buy,101916.81,40.77,KRW
10382,tx_010382,user_0885,2024-05-25,BTC,sell,51221.61,20.49,KRW
10383,tx_010383,user_0885,2022-12-21,ETH,sell,88486.78,35.39,KRW
10384,tx_010384,user_0885,2023-08-14,SOL,buy,86913.51,34.77,KRW
10385,tx_010385,user_0885,2024-03-07,SOL,sell,88282.74,35.31,KRW
10386,tx_010386,user_0886,2022-01-21,ETH,buy,885654.76,354.26,KRW
10387,tx_010387,user_0886,2022-04-15,XRP,buy,1460166.7,584.07,KRW
10388,tx_010388,user_0886,2022-12-02,SOL,buy,392145.59,156.86,KRW
10389,tx_010389,user_0886,2024-05-23,ETH,sell,1240330.68,496.13,KRW
10390,tx_010390,user_0886,2023-06-04,BTC,sell,613256.5,245.3,KRW
10391,tx_010391,user_0886,2024-05-16,XRP,sell,1239672.3,495.87,KRW
10392,tx_010392,user_0886,2022-03-26,SOL,buy,1156935.55,462.77,KRW
10393,tx_010393,user_0886,2023-02-23,ETH,buy,924846.12,369.94,KRW
10394,tx_010394,user_0886,2022-03-01,BTC,buy,851177.93,340.47,KRW
10395,tx_010395,user_0887,2023-07-22,XRP,buy,81832.3,32.73,KRW
10396,tx_010396,user_0887,2024-02-18,ETH,buy,132494.84,53.0,KRW
10397,tx_010397,user_0887,2023-02-12,SOL,sell,117962.94,47.19,KRW
10398,tx_010398,user_0887,2024-03-08,SOL,buy,123727.74,49.49,KRW
10399,tx_010399,user_0887,2023-07-28,XRP,buy,136776.83,54.71,KRW
10400,tx_010400,user_0887,2023-03-26,BTC,buy,211594.88,84.64,KRW
10401,tx_010401,user_0887,2022-11-07,SOL,sell,125121.07,50.05,KRW
10402,tx_010402,user_0887,2023-01-19,SOL,buy,221323.61,88.53,KRW
10403,tx_010403,user_0887,2023-04-21,ETH,buy,160895.63,64.36,KRW
10404,tx_010404,user_0887,2023-02-20,BTC,buy,19122.05,7.65,KRW
10405,tx_010405,user_0887,2022-06-09,XRP,sell,172894.9,69.16,KRW
10406,tx_010406,user_0887,2023-08-22,SOL,sell,10000.0,4.0,KRW
10407,tx_010407,user_0887,2024-05-04,XRP,sell,152008.52,60.8,KRW
10408,tx_010408,user_0887,2023-02-02,SOL,sell,149777.9,59.91,KRW
10409,tx_010409,user_0887,2023-12-25,SOL,buy,69644.95,27.86,KRW
10410,tx_010410,user_0887,2023-11-28,XRP,sell,178790.1,71.52,KRW
10411,tx_010411,user_0887,2023-10-04,ETH,sell,33046.22,13.22,KRW
10412,tx_010412,user_0887,2022-06-19,ETH,buy,151658.39,60.66,KRW
10413,tx_010413,user_0887,2023-10-04,SOL,sell,144558.46,57.82,KRW
10414,tx_010414,user_0887,2022-10-19,ETH,buy,107571.78,43.03,KRW
10415,tx_010415,user_0888,2023-06-23,SOL,sell,67103.45,26.84,KRW
10416,tx_010416,user_0888,2023-05-11,BTC,sell,61159.42,24.46,KRW
10417,tx_010417,user_0888,2022-04-23,BTC,sell,45150.83,18.06,KRW
10418,tx_010418,user_0888,2024-05-15,BTC,sell,79516.55,31.81,KRW
10419,tx_010419,user_0888,2022-03-30,XRP,sell,106708.59,42.68,KRW
10420,tx_010420,user_0888,2023-10-23,BTC,sell,61163.19,24.47,KRW
10421,tx_010421,user_0888,2024-01-19,BTC,buy,84836.71,33.93,KRW
10422,tx_010422,user_0888,2024-04-27,ETH,sell,41516.43,16.61,KRW
10423,tx_010423,user_0888,2023-10-28,ETH,buy,114980.05,45.99,KRW
10424,tx_010424,user_0888,2022-07-04,ETH,buy,142360.26,56.94,KRW
10425,tx_010425,user_0888,2022-07-20,ETH,buy,83214.3,33.29,KRW
10426,tx_010426,user_0888,2024-04-15,ETH,sell,91136.08,36.45,KRW
10427,tx_010427,user_0888,2022-03-05,BTC,sell,113748.41,45.5,KRW
10428,tx_010428,user_0888,2023-10-28,SOL,sell,107204.64,42.88,KRW
10429,tx_010429,user_0888,2022-10-06,XRP,buy,37511.13,15.0,KRW
10430,tx_010430,user_0888,2022-10-04,SOL,sell,198705.84,79.48,KRW
10431,tx_010431,user_0888,2023-02-24,BTC,buy,72067.34,28.83,KRW
10432,tx_010432,user_0888,2023-02-25,SOL,buy,154370.53,61.75,KRW
10433,tx_010433,user_0888,2024-03-20,ETH,buy,82609.74,33.04,KRW
10434,tx_010434,user_0888,2023-10-08,BTC,sell,28215.64,11.29,KRW
10435,tx_010435,user_0889,2024-01-12,XRP,sell,124382.8,49.75,KRW
10436,tx_010436,user_0889,2024-03-10,ETH,sell,53367.98,21.35,KRW
10437,tx_010437,user_0889,2022-10-30,SOL,sell,144610.08,57.84,KRW
10438,tx_010438,user_0889,2022-10-09,SOL,sell,156533.74,62.61,KRW
10439,tx_010439,user_0889,2023-10-28,XRP,buy,186719.98,74.69,KRW
10440,tx_010440,user_0889,2022-11-18,ETH,buy,154985.0,61.99,KRW
10441,tx_010441,user_0889,2022-05-20,ETH,sell,114581.11,45.83,KRW
10442,tx_010442,user_0889,2023-05-19,SOL,buy,23803.44,9.52,KRW
10443,tx_010443,user_0889,2024-04-04,SOL,buy,19668.65,7.87,KRW
10444,tx_010444,user_0889,2022-08-15,XRP,sell,29451.34,11.78,KRW
10445,tx_010445,user_0889,2022-01-27,SOL,buy,91220.49,36.49,KRW
10446,tx_010446,user_0889,2023-05-23,SOL,buy,106112.43,42.44,KRW
10447,tx_010447,user_0889,2023-01-30,XRP,buy,31935.2,12.77,KRW
10448,tx_010448,user_0889,2022-12-07,ETH,buy,78723.5,31.49,KRW
10449,tx_010449,user_0889,2023-01-03,BTC,sell,148381.32,59.35,KRW
10450,tx_010450,user_0889,2023-08-05,ETH,buy,40514.16,16.21,KRW
10451,tx_010451,user_0889,2022-12-27,ETH,sell,61111.92,24.44,KRW
10452,tx_010452,user_0889,2022-03-26,XRP,buy,162439.79,64.98,KRW
10453,tx_010453,user_0889,2022-04-08,XRP,buy,101828.9,40.73,KRW
10454,tx_010454,user_0889,2023-04-11,XRP,buy,142958.59,57.18,KRW
10455,tx_010455,user_0889,2023-10-03,SOL,sell,114539.25,45.82,KRW
10456,tx_010456,user_0889,2023-01-08,XRP,buy,45634.52,18.25,KRW
10457,tx_010457,user_0890,2024-05-13,XRP,sell,1024090.08,409.64,KRW
10458,tx_010458,user_0890,2022-10-23,ETH,buy,1047137.33,418.85,KRW
10459,tx_010459,user_0890,2022-09-15,BTC,buy,1404929.67,561.97,KRW
10460,tx_010460,user_0890,2022-08-19,ETH,sell,1238398.79,495.36,KRW
10461,tx_010461,user_0890,2024-02-25,SOL,sell,769207.46,307.68,KRW
10462,tx_010462,user_0890,2024-05-04,BTC,sell,1144226.8,457.69,KRW
10463,tx_010463,user_0890,2022-11-14,SOL,sell,880862.13,352.34,KRW
10464,tx_010464,user_0890,2023-02-12,BTC,sell,1054043.92,421.62,KRW
10465,tx_010465,user_0890,2024-04-17,SOL,buy,1195413.49,478.17,KRW
10466,tx_010466,user_0891,2023-06-12,ETH,buy,390839.58,156.34,KRW
10467,tx_010467,user_0891,2023-08-03,BTC,sell,1258794.11,503.52,KRW
10468,tx_010468,user_0891,2023-07-01,ETH,sell,1093355.95,437.34,KRW
10469,tx_010469,user_0891,2022-04-12,XRP,buy,1332093.73,532.84,KRW
10470,tx_010470,user_0891,2023-11-25,SOL,sell,765279.17,306.11,KRW
10471,tx_010471,user_0891,2022-11-23,BTC,sell,1278384.41,511.35,KRW
10472,tx_010472,user_0891,2023-08-23,XRP,buy,978310.3,391.32,KRW
10473,tx_010473,user_0891,2022-12-01,ETH,sell,1210546.61,484.22,KRW
10474,tx_010474,user_0891,2023-03-26,SOL,buy,1544755.85,617.9,KRW
10475,tx_010475,user_0892,2024-02-08,BTC,sell,823706.29,329.48,KRW
10476,tx_010476,user_0892,2023-09-13,SOL,buy,1332694.26,533.08,KRW
10477,tx_010477,user_0892,2023-08-17,SOL,buy,1545431.86,618.17,KRW
10478,tx_010478,user_0892,2023-09-15,BTC,sell,343123.48,137.25,KRW
10479,tx_010479,user_0892,2022-05-20,ETH,buy,1023914.86,409.57,KRW
10480,tx_010480,user_0892,2023-09-20,SOL,sell,1143443.1,457.38,KRW
10481,tx_010481,user_0892,2023-12-25,BTC,buy,792093.48,316.84,KRW
10482,tx_010482,user_0893,2023-04-17,ETH,sell,124191.36,49.68,KRW
10483,tx_010483,user_0893,2022-12-07,ETH,sell,76090.06,30.44,KRW
10484,tx_010484,user_0893,2023-09-27,XRP,buy,66353.71,26.54,KRW
10485,tx_010485,user_0893,2022-05-12,SOL,buy,146040.73,58.42,KRW
10486,tx_010486,user_0893,2023-04-13,ETH,buy,152318.65,60.93,KRW
10487,tx_010487,user_0893,2022-07-18,XRP,buy,52209.97,20.88,KRW
10488,tx_010488,user_0893,2023-07-01,SOL,sell,57256.18,22.9,KRW
10489,tx_010489,user_0893,2022-12-15,XRP,buy,89569.74,35.83,KRW
10490,tx_010490,user_0893,2024-02-15,ETH,buy,81014.22,32.41,KRW
10491,tx_010491,user_0893,2022-06-23,SOL,buy,35995.87,14.4,KRW
10492,tx_010492,user_0893,2022-11-26,SOL,buy,156408.81,62.56,KRW
10493,tx_010493,user_0893,2023-11-23,BTC,sell,58189.5,23.28,KRW
10494,tx_010494,user_0893,2023-03-31,BTC,buy,66463.73,26.59,KRW
10495,tx_010495,user_0894,2022-04-13,SOL,buy,731940.54,292.78,KRW
10496,tx_010496,user_0894,2023-03-23,XRP,sell,1020987.09,408.39,KRW
10497,tx_010497,user_0894,2024-03-24,BTC,sell,878702.08,351.48,KRW
10498,tx_010498,user_0894,2023-04-13,ETH,sell,1060015.13,424.01,KRW
10499,tx_010499,user_0894,2024-03-07,BTC,sell,1364492.62,545.8,KRW
10500,tx_010500,user_0894,2023-04-05,XRP,buy,1290759.41,516.3,KRW
10501,tx_010501,user_0895,2023-08-19,XRP,sell,184830.34,73.93,KRW
10502,tx_010502,user_0895,2023-11-08,SOL,sell,194680.59,77.87,KRW
10503,tx_010503,user_0895,2023-08-24,ETH,buy,10000.0,4.0,KRW
10504,tx_010504,user_0895,2022-09-10,ETH,sell,83787.37,33.51,KRW
10505,tx_010505,user_0895,2023-12-14,BTC,sell,57745.99,23.1,KRW
10506,tx_010506,user_0895,2024-01-23,SOL,buy,10000.0,4.0,KRW
10507,tx_010507,user_0895,2023-04-11,ETH,buy,90044.1,36.02,KRW
10508,tx_010508,user_0895,2022-12-19,ETH,sell,60112.01,24.04,KRW
10509,tx_010509,user_0895,2023-12-17,XRP,buy,93752.17,37.5,KRW
10510,tx_010510,user_0895,2023-11-06,BTC,sell,158687.49,63.47,KRW
10511,tx_010511,user_0895,2022-01-06,SOL,buy,135051.18,54.02,KRW
10512,tx_010512,user_0895,2022-02-12,XRP,buy,129784.29,51.91,KRW
10513,tx_010513,user_0895,2022-07-14,SOL,sell,159274.62,63.71,KRW
10514,tx_010514,user_0896,2024-05-30,ETH,buy,98997.28,39.6,KRW
10515,tx_010515,user_0896,2022-11-01,ETH,sell,10000.0,4.0,KRW
10516,tx_010516,user_0896,2024-03-06,XRP,buy,89334.53,35.73,KRW
10517,tx_010517,user_0896,2022-03-12,ETH,sell,123667.12,49.47,KRW
10518,tx_010518,user_0896,2022-01-13,ETH,buy,109104.51,43.64,KRW
10519,tx_010519,user_0896,2022-03-03,BTC,buy,156350.82,62.54,KRW
10520,tx_010520,user_0896,2023-08-16,XRP,buy,98293.82,39.32,KRW
10521,tx_010521,user_0896,2022-07-05,ETH,buy,171598.13,68.64,KRW
10522,tx_010522,user_0896,2022-11-05,SOL,sell,73423.7,29.37,KRW
10523,tx_010523,user_0896,2023-12-11,ETH,sell,114347.44,45.74,KRW
10524,tx_010524,user_0896,2024-02-01,BTC,sell,84230.28,33.69,KRW
10525,tx_010525,user_0896,2022-02-14,XRP,sell,60185.96,24.07,KRW
10526,tx_010526,user_0897,2022-08-19,ETH,sell,803082.28,321.23,KRW
10527,tx_010527,user_0897,2023-12-24,XRP,buy,1356585.61,542.63,KRW
10528,tx_010528,user_0897,2022-04-14,BTC,buy,1178091.84,471.24,KRW
10529,tx_010529,user_0897,2022-02-07,ETH,sell,1476524.44,590.61,KRW
10530,tx_010530,user_0898,2023-05-20,BTC,buy,118413.06,47.37,KRW
10531,tx_010531,user_0898,2022-07-04,ETH,buy,186563.34,74.63,KRW
10532,tx_010532,user_0898,2023-07-25,ETH,buy,167389.24,66.96,KRW
10533,tx_010533,user_0898,2024-05-04,XRP,sell,236772.71,94.71,KRW
10534,tx_010534,user_0898,2022-08-26,SOL,sell,19958.52,7.98,KRW
10535,tx_010535,user_0898,2023-07-10,BTC,sell,123206.35,49.28,KRW
10536,tx_010536,user_0898,2023-11-17,BTC,buy,108078.18,43.23,KRW
10537,tx_010537,user_0898,2023-01-31,XRP,sell,108484.94,43.39,KRW
10538,tx_010538,user_0898,2022-01-22,SOL,buy,39574.92,15.83,KRW
10539,tx_010539,user_0898,2022-12-12,XRP,sell,12456.97,4.98,KRW
10540,tx_010540,user_0898,2022-01-29,SOL,sell,160843.57,64.34,KRW
10541,tx_010541,user_0898,2022-09-29,SOL,sell,113458.93,45.38,KRW
10542,tx_010542,user_0898,2024-04-29,BTC,sell,108027.1,43.21,KRW
10543,tx_010543,user_0898,2022-09-30,ETH,buy,66876.65,26.75,KRW
10544,tx_010544,user_0898,2022-06-14,SOL,buy,93503.83,37.4,KRW
10545,tx_010545,user_0898,2022-09-24,ETH,sell,163872.54,65.55,KRW
10546,tx_010546,user_0898,2023-08-31,SOL,buy,63886.31,25.55,KRW
10547,tx_010547,user_0898,2023-11-04,ETH,sell,155224.23,62.09,KRW
10548,tx_010548,user_0899,2024-03-10,BTC,sell,107297.0,42.92,KRW
